2015	6	2	8	50	3.69	185.	12.59	54.8	1008.0	474.7			
2015	6	2	9	0	3.86	195.	12.81	51.8	1008.0	446.1			
2015	6	2	9	10	3.24	208.	12.97	49.8	1007.9	439.4			
2015	6	2	9	20	3.35	187.	12.93	51.5	1007.8	453.1			
2015	6	2	9	30	4.34	186.	12.92	52.8	1007.6	427.0			
2015	6	2	9	40	4.63	186.	12.89	53.6	1007.3	368.7			
2015	6	2	9	50	4.57	189.	12.91	54.5	1007.3	385.8			
2015	6	2	10	0	3.82	203.	13.10	53.4	1007.3	440.4			
2015	6	2	10	10	4.74	183.	13.07	52.5	1007.2	382.0			
2015	6	2	10	20	4.11	185.	13.04	52.8	1007.0	376.8			
2015	6	2	10	30	4.68	180.	13.06	53.4	1006.9	414.4			
2015	6	2	10	40	4.47	186.	13.26	53.0	1006.6	434.7			
2015	6	2	10	50	5.82	186.	13.11	51.9	1006.6	431.0			
2015	6	2	11	0	5.14	185.	13.16	51.1	1006.5	412.2			
2015	6	2	11	10	5.25	187.	12.98	49.0	1006.3	391.3			
2015	6	2	11	20	4.74	189.	12.83	49.8	1006.1	368.9			
2015	6	2	11	30	4.24	183.	13.16	50.9	1005.9	385.9			
2015	6	2	11	40	5.47	186.	12.94	51.7	1005.7	379.2			
2015	6	2	11	50	6.02	186.	12.91	52.2	1005.5	435.5			
2015	6	2	12	0	5.01	181.	13.12	51.6	1005.3	378.2			
2015	6	2	12	10	4.68	181.	13.04	52.7	1005.2	357.9			
2015	6	2	12	20	4.31	181.	13.00	53.3	1005.0	323.6			
2015	6	2	12	30	4.02	182.	13.10	52.9	1004.9	378.1			
2015	6	2	12	40	5.39	181.	13.55	51.3	1004.6	632.3			
2015	6	2	12	50	6.36	184.	13.89	47.8	1004.4	772.0			
2015	6	2	13	0	5.20	179.	13.88	43.2	1004.2	656.6			
2015	6	2	13	10	5.36	182.	14.30	41.9	1003.9	578.2			
2015	6	2	13	20	6.04	194.	13.91	41.3	1003.8	443.3			
2015	6	2	13	30	5.49	190.	13.61	42.0	1003.7	276.5			
2015	6	2	13	40	5.27	190.	13.38	43.6	1003.6	281.8			
2015	6	2	13	50	4.42	191.	13.23	46.1	1003.6	156.4			
2015	6	2	14	0	5.77	186.	13.37	45.8	1003.4	440.3			
2015	6	2	14	10	4.81	189.	13.78	44.8	1003.2	615.5			
2015	6	2	14	20	4.74	192.	13.78	44.4	1003.0	342.5			
2015	6	2	14	30	5.58	191.	13.49	44.8	1002.9	351.5			
2015	6	2	14	40	3.97	190.	13.58	44.8	1002.5	380.5			
2015	6	2	14	50	4.12	179.	14.32	44.0	1002.2	675.1			
2015	6	2	15	0	6.19	184.	14.53	44.9	1002.0	608.5			
2015	6	2	15	10	5.59	186.	14.13	46.9	1001.8	321.5			
2015	6	2	15	20	6.60	186.	13.76	47.5	1001.7	136.9			
2015	6	2	15	30	7.20	188.	13.47	49.9	1001.6	115.4			
2015	6	2	15	40	5.34	185.	12.89	53.4	1001.5	89.2			
2015	6	2	15	50	6.97	187.	11.76	62.7	1001.5	96.3			
2015	6	2	16	0	5.36	185.	11.03	69.8	1001.4	91.4			
2015	6	2	16	10	5.68	186.	10.89	71.5	1001.2	75.7			
2015	6	2	16	20	4.33	175.	10.91	70.5	1000.7	45.7			
2015	6	2	16	30	2.99	168.	10.98	71.3	1000.2	49.8			
2015	6	2	16	40	3.21	154.	11.20	69.3	999.9	85.0			
2015	6	2	16	50	3.34	161.	11.42	66.6	999.5	107.2			
2015	6	2	17	0	3.28	174.	11.52	64.1	999.3	71.8			
2015	6	2	17	10	3.62	178.	11.63	61.7	999.1	72.3			
2015	6	2	17	20	3.79	181.	11.62	61.8	999.0	58.2			
2015	6	2	17	30	4.76	176.	11.56	60.9	998.9	36.0			
2015	6	2	17	40	4.91	171.	11.50	58.2	998.7	33.3			
2015	6	2	17	50	5.36	173.	11.43	56.3	998.3	60.7			
2015	6	2	18	0	5.01	178.	11.17	58.3	998.2	30.4			
2015	6	2	18	10	4.44	173.	10.93	60.4	997.8	30.8			
